OGID	esc,pips1,mef48,mef
OG12066_0	Pnp,Pnp_pips1,Pnp_mef48,Pnp_mef
OG12067_0	Pnp2,Pnp2_pips1,Pnp2_mef48,Pnp2_mef
OG12068_0	Pnpla2,Pnpla2_pips1,Pnpla2_mef48,Pnpla2_mef
OG12069_0	Pnpla3,Pnpla3_pips1,Pnpla3_mef48,Pnpla3_mef
OG12070_0	Pnpla6,Pnpla6_pips1,Pnpla6_mef48,Pnpla6_mef
OG12071_0	Pnpla7,Pnpla7_pips1,Pnpla7_mef48,Pnpla7_mef
OG12072_0	Pnpla8,Pnpla8_pips1,Pnpla8_mef48,Pnpla8_mef
OG12073_0	Pnpo,Pnpo_pips1,Pnpo_mef48,Pnpo_mef
OG12074_0	Pnpt1,Pnpt1_pips1,Pnpt1_mef48,Pnpt1_mef
OG12075_0	Pnrc1,Pnrc1_pips1,Pnrc1_mef48,Pnrc1_mef
OG12076_0	Pnrc2,Pnrc2_pips1,Pnrc2_mef48,Pnrc2_mef
OG12077_0	Poc1a,Poc1a_pips1,Poc1a_mef48,Poc1a_mef
OG12078_0	Poc1b,Poc1b_pips1,Poc1b_mef48,Poc1b_mef
OG12079_0	Poc5,Poc5_pips1,Poc5_mef48,Poc5_mef
OG12080_0	Podn,Podn_pips1,Podn_mef48,Podn_mef
OG12081_0	Podnl1,Podnl1_pips1,Podnl1_mef48,Podnl1_mef
OG12082_0	Podxl,Podxl_pips1,Podxl_mef48,Podxl_mef
OG12083_0	Podxl2,Podxl2_pips1,Podxl2_mef48,Podxl2_mef
OG12084_0	Pofut1,Pofut1_pips1,Pofut1_mef48,Pofut1_mef
OG12085_0	Pofut2,Pofut2_pips1,Pofut2_mef48,Pofut2_mef
OG12086_0	Pogk,Pogk_pips1,Pogk_mef48,Pogk_mef
OG12087_0	Poglut1,Poglut1_pips1,Poglut1_mef48,Poglut1_mef
OG12088_0	Pogz,Pogz_pips1,Pogz_mef48,Pogz_mef
OG12089_0	Pola1,Pola1_pips1,Pola1_mef48,Pola1_mef
OG12090_0	Pola2,Pola2_pips1,Pola2_mef48,Pola2_mef
OG12091_0	Polb,Polb_pips1,Polb_mef48,Polb_mef
OG12092_0	Pold1,Pold1_pips1,Pold1_mef48,Pold1_mef
OG12093_0	Pold2,Pold2_pips1,Pold2_mef48,Pold2_mef
OG12094_0	Pold3,Pold3_pips1,Pold3_mef48,Pold3_mef
OG12095_0	Pold4,Pold4_pips1,Pold4_mef48,Pold4_mef
OG12096_0	Poldip2,Poldip2_pips1,Poldip2_mef48,Poldip2_mef
OG12097_0	Poldip3,Poldip3_pips1,Poldip3_mef48,Poldip3_mef
OG12098_0	Pole,Pole_pips1,Pole_mef48,Pole_mef
OG12099_0	Pole2,Pole2_pips1,Pole2_mef48,Pole2_mef
OG12100_0	Pole3,Pole3_pips1,Pole3_mef48,Pole3_mef
OG12101_0	Pole4,Pole4_pips1,Pole4_mef48,Pole4_mef
OG12102_0	Polg,Polg_pips1,Polg_mef48,Polg_mef
OG12103_0	Polg2,Polg2_pips1,Polg2_mef48,Polg2_mef
OG12104_0	Polh,Polh_pips1,Polh_mef48,Polh_mef
OG12105_0	Poli,Poli_pips1,Poli_mef48,Poli_mef
OG12106_0	Polk,Polk_pips1,Polk_mef48,Polk_mef
OG12107_0	Poll,Poll_pips1,Poll_mef48,Poll_mef
OG12108_0	Polm,Polm_pips1,Polm_mef48,Polm_mef
OG12109_0	Polq,Polq_pips1,Polq_mef48,Polq_mef
OG12110_0	Polr1a,Polr1a_pips1,Polr1a_mef48,Polr1a_mef
OG12111_0	Polr1b,Polr1b_pips1,Polr1b_mef48,Polr1b_mef
OG12112_0	Polr1c,Polr1c_pips1,Polr1c_mef48,Polr1c_mef
OG12113_0	Polr1d,Polr1d_pips1,Polr1d_mef48,Polr1d_mef
OG12114_0	Polr1e,Polr1e_pips1,Polr1e_mef48,Polr1e_mef
OG12115_0	Polr2a,Polr2a_pips1,Polr2a_mef48,Polr2a_mef
OG12116_0	Polr2b,Polr2b_pips1,Polr2b_mef48,Polr2b_mef
OG12117_0	Polr2c,Polr2c_pips1,Polr2c_mef48,Polr2c_mef
OG12118_0	Polr2d,Polr2d_pips1,Polr2d_mef48,Polr2d_mef
OG12119_0	Polr2e,Polr2e_pips1,Polr2e_mef48,Polr2e_mef
OG12120_0	Polr2f,Polr2f_pips1,Polr2f_mef48,Polr2f_mef
OG12121_0	Polr2g,Polr2g_pips1,Polr2g_mef48,Polr2g_mef
OG12122_0	Polr2h,Polr2h_pips1,Polr2h_mef48,Polr2h_mef
OG12123_0	Polr2i,Polr2i_pips1,Polr2i_mef48,Polr2i_mef
OG12124_0	Polr2j,Polr2j_pips1,Polr2j_mef48,Polr2j_mef
OG12125_0	Polr2k,Polr2k_pips1,Polr2k_mef48,Polr2k_mef
OG12126_0	Polr2l,Polr2l_pips1,Polr2l_mef48,Polr2l_mef
OG12127_0	Polr2m,Polr2m_pips1,Polr2m_mef48,Polr2m_mef
OG12128_0	Polr3a,Polr3a_pips1,Polr3a_mef48,Polr3a_mef
OG12129_0	Polr3b,Polr3b_pips1,Polr3b_mef48,Polr3b_mef
OG12130_0	Polr3c,Polr3c_pips1,Polr3c_mef48,Polr3c_mef
OG12131_0	Polr3d,Polr3d_pips1,Polr3d_mef48,Polr3d_mef
OG12132_0	Polr3e,Polr3e_pips1,Polr3e_mef48,Polr3e_mef
OG12133_0	Polr3f,Polr3f_pips1,Polr3f_mef48,Polr3f_mef
OG12134_0	Polr3g,Polr3g_pips1,Polr3g_mef48,Polr3g_mef
OG12135_0	Polr3gl,Polr3gl_pips1,Polr3gl_mef48,Polr3gl_mef
OG12136_0	Polr3h,Polr3h_pips1,Polr3h_mef48,Polr3h_mef
OG12137_0	Polr3k,Polr3k_pips1,Polr3k_mef48,Polr3k_mef
OG12138_0	Polrmt,Polrmt_pips1,Polrmt_mef48,Polrmt_mef
OG12139_0	Pom121,Pom121_pips1,Pom121_mef48,Pom121_mef
OG12140_0	Pom121l2,Pom121l2_pips1,Pom121l2_mef48,Pom121l2_mef
OG12141_0	Pomc,Pomc_pips1,Pomc_mef48,Pomc_mef
OG12142_0	Pomgnt1,Pomgnt1_pips1,Pomgnt1_mef48,Pomgnt1_mef
OG12143_0	Pomp,Pomp_pips1,Pomp_mef48,Pomp_mef
OG12144_0	Pomt1,Pomt1_pips1,Pomt1_mef48,Pomt1_mef
OG12145_0	Pomt2,Pomt2_pips1,Pomt2_mef48,Pomt2_mef
OG12146_0	Pon2,Pon2_pips1,Pon2_mef48,Pon2_mef
OG12147_0	Pon3,Pon3_pips1,Pon3_mef48,Pon3_mef
OG12148_0	Pop1,Pop1_pips1,Pop1_mef48,Pop1_mef
OG12149_0	Pop4,Pop4_pips1,Pop4_mef48,Pop4_mef
OG12150_0	Pop5,Pop5_pips1,Pop5_mef48,Pop5_mef
OG12151_0	Pop7,Pop7_pips1,Pop7_mef48,Pop7_mef
OG12152_0	Popdc3,Popdc3_pips1,Popdc3_mef48,Popdc3_mef
OG12153_0	Por,Por_pips1,Por_mef48,Por_mef
OG12154_0	Porcn,Porcn_pips1,Porcn_mef48,Porcn_mef
OG12155_0	Postn,Postn_pips1,Postn_mef48,Postn_mef
OG12156_0	Pot1a,Pot1a_pips1,Pot1a_mef48,Pot1a_mef
OG12157_0	Pot1b,Pot1b_pips1,Pot1b_mef48,Pot1b_mef
OG12158_0	Pou2f1,Pou2f1_pips1,Pou2f1_mef48,Pou2f1_mef
OG12159_0	Pou2f2,Pou2f2_pips1,Pou2f2_mef48,Pou2f2_mef
OG12160_0	Pou2f3,Pou2f3_pips1,Pou2f3_mef48,Pou2f3_mef
OG12161_0	Pou3f1,Pou3f1_pips1,Pou3f1_mef48,Pou3f1_mef
OG12162_0	Pou3f2,Pou3f2_pips1,Pou3f2_mef48,Pou3f2_mef
OG12163_0	Pou3f4,Pou3f4_pips1,Pou3f4_mef48,Pou3f4_mef
OG12164_0	Pou4f1,Pou4f1_pips1,Pou4f1_mef48,Pou4f1_mef
OG12165_0	Pou4f2,Pou4f2_pips1,Pou4f2_mef48,Pou4f2_mef
OG12166_0	Pou5f1,Pou5f1_pips1,Pou5f1_mef48,Pou5f1_mef
OG12167_0	Pou6f1,Pou6f1_pips1,Pou6f1_mef48,Pou6f1_mef
OG12168_0	Ppa1,Ppa1_pips1,Ppa1_mef48,Ppa1_mef
OG12169_0	Ppa2,Ppa2_pips1,Ppa2_mef48,Ppa2_mef
OG12170_0	Ppan,Ppan_pips1,Ppan_mef48,Ppan_mef
OG12171_0	Ppap2a,Ppap2a_pips1,Ppap2a_mef48,Ppap2a_mef
OG12172_0	Ppap2b,Ppap2b_pips1,Ppap2b_mef48,Ppap2b_mef
OG12173_0	Ppap2c,Ppap2c_pips1,Ppap2c_mef48,Ppap2c_mef
OG12174_0	Ppapdc1b,Ppapdc1b_pips1,Ppapdc1b_mef48,Ppapdc1b_mef
OG12175_0	Ppapdc2,Ppapdc2_pips1,Ppapdc2_mef48,Ppapdc2_mef
OG12176_0	Ppapdc3,Ppapdc3_pips1,Ppapdc3_mef48,Ppapdc3_mef
OG12177_0	Ppard,Ppard_pips1,Ppard_mef48,Ppard_mef
OG12178_0	Pparg,Pparg_pips1,Pparg_mef48,Pparg_mef
OG12179_0	Ppargc1b,Ppargc1b_pips1,Ppargc1b_mef48,Ppargc1b_mef
OG12180_0	Ppat,Ppat_pips1,Ppat_mef48,Ppat_mef
OG12181_0	Ppbp,Ppbp_pips1,Ppbp_mef48,Ppbp_mef
OG12182_0	Ppcdc,Ppcdc_pips1,Ppcdc_mef48,Ppcdc_mef
OG12183_0	Ppcs,Ppcs_pips1,Ppcs_mef48,Ppcs_mef
OG12184_0	Ppdpf,Ppdpf_pips1,Ppdpf_mef48,Ppdpf_mef
OG12185_0	Ppef1,Ppef1_pips1,Ppef1_mef48,Ppef1_mef
OG12186_0	Ppef2,Ppef2_pips1,Ppef2_mef48,Ppef2_mef
OG12187_0	Ppfia1,Ppfia1_pips1,Ppfia1_mef48,Ppfia1_mef
OG12188_0	Ppfia3,Ppfia3_pips1,Ppfia3_mef48,Ppfia3_mef
OG12189_0	Ppfia4,Ppfia4_pips1,Ppfia4_mef48,Ppfia4_mef
OG12190_0	Ppfibp1,Ppfibp1_pips1,Ppfibp1_mef48,Ppfibp1_mef
OG12191_0	Ppfibp2,Ppfibp2_pips1,Ppfibp2_mef48,Ppfibp2_mef
OG12192_0	Pphln1,Pphln1_pips1,Pphln1_mef48,Pphln1_mef
OG12193_0	Ppia,Ppia_pips1,Ppia_mef48,Ppia_mef
OG12194_0	Ppib,Ppib_pips1,Ppib_mef48,Ppib_mef
OG12195_0	Ppic,Ppic_pips1,Ppic_mef48,Ppic_mef
OG12196_0	Ppid,Ppid_pips1,Ppid_mef48,Ppid_mef
OG12197_0	Ppie,Ppie_pips1,Ppie_mef48,Ppie_mef
OG12198_0	Ppif,Ppif_pips1,Ppif_mef48,Ppif_mef
OG12199_0	Ppig,Ppig_pips1,Ppig_mef48,Ppig_mef
OG12200_0	Ppih,Ppih_pips1,Ppih_mef48,Ppih_mef
OG12201_0	Ppil1,Ppil1_pips1,Ppil1_mef48,Ppil1_mef
OG12202_0	Ppil2,Ppil2_pips1,Ppil2_mef48,Ppil2_mef
OG12203_0	Ppil3,Ppil3_pips1,Ppil3_mef48,Ppil3_mef
OG12204_0	Ppil4,Ppil4_pips1,Ppil4_mef48,Ppil4_mef
OG12205_0	Ppip5k1,Ppip5k1_pips1,Ppip5k1_mef48,Ppip5k1_mef
OG12206_0	Ppip5k2,Ppip5k2_pips1,Ppip5k2_mef48,Ppip5k2_mef
OG12207_0	Ppl,Ppl_pips1,Ppl_mef48,Ppl_mef
OG12208_0	Ppm1a,Ppm1a_pips1,Ppm1a_mef48,Ppm1a_mef
OG12209_0	Ppm1b,Ppm1b_pips1,Ppm1b_mef48,Ppm1b_mef
OG12210_0	Ppm1d,Ppm1d_pips1,Ppm1d_mef48,Ppm1d_mef
OG12211_0	Ppm1e,Ppm1e_pips1,Ppm1e_mef48,Ppm1e_mef
OG12212_0	Ppm1f,Ppm1f_pips1,Ppm1f_mef48,Ppm1f_mef
OG12213_0	Ppm1g,Ppm1g_pips1,Ppm1g_mef48,Ppm1g_mef
OG12214_0	Ppm1h,Ppm1h_pips1,Ppm1h_mef48,Ppm1h_mef
OG12215_0	Ppm1j,Ppm1j_pips1,Ppm1j_mef48,Ppm1j_mef
OG12216_0	Ppm1k,Ppm1k_pips1,Ppm1k_mef48,Ppm1k_mef
OG12217_0	Ppm1l,Ppm1l_pips1,Ppm1l_mef48,Ppm1l_mef
OG12218_0	Ppm1m,Ppm1m_pips1,Ppm1m_mef48,Ppm1m_mef
OG12219_0	Ppm1n,Ppm1n_pips1,Ppm1n_mef48,Ppm1n_mef
OG12220_0	Ppme1,Ppme1_pips1,Ppme1_mef48,Ppme1_mef
OG12221_0	Ppox,Ppox_pips1,Ppox_mef48,Ppox_mef
OG12222_0	Ppp1ca,Ppp1ca_pips1,Ppp1ca_mef48,Ppp1ca_mef
OG12223_0	Ppp1cb,Ppp1cb_pips1,Ppp1cb_mef48,Ppp1cb_mef
OG12224_0	Ppp1cc,Ppp1cc_pips1,Ppp1cc_mef48,Ppp1cc_mef
OG12225_0	Ppp1r10,Ppp1r10_pips1,Ppp1r10_mef48,Ppp1r10_mef
OG12226_0	Ppp1r11,Ppp1r11_pips1,Ppp1r11_mef48,Ppp1r11_mef
OG12227_0	Ppp1r12a,Ppp1r12a_pips1,Ppp1r12a_mef48,Ppp1r12a_mef
OG12228_0	Ppp1r12b,Ppp1r12b_pips1,Ppp1r12b_mef48,Ppp1r12b_mef
OG12229_0	Ppp1r12c,Ppp1r12c_pips1,Ppp1r12c_mef48,Ppp1r12c_mef
OG12230_0	Ppp1r13b,Ppp1r13b_pips1,Ppp1r13b_mef48,Ppp1r13b_mef
OG12231_0	Ppp1r13l,Ppp1r13l_pips1,Ppp1r13l_mef48,Ppp1r13l_mef
OG12232_0	Ppp1r14a,Ppp1r14a_pips1,Ppp1r14a_mef48,Ppp1r14a_mef
OG12233_0	Ppp1r14b,Ppp1r14b_pips1,Ppp1r14b_mef48,Ppp1r14b_mef
OG12234_0	Ppp1r14c,Ppp1r14c_pips1,Ppp1r14c_mef48,Ppp1r14c_mef
OG12235_0	Ppp1r14d,Ppp1r14d_pips1,Ppp1r14d_mef48,Ppp1r14d_mef
OG12236_0	Ppp1r15a,Ppp1r15a_pips1,Ppp1r15a_mef48,Ppp1r15a_mef
OG12237_0	Ppp1r15b,Ppp1r15b_pips1,Ppp1r15b_mef48,Ppp1r15b_mef
OG12238_0	Ppp1r16a,Ppp1r16a_pips1,Ppp1r16a_mef48,Ppp1r16a_mef
OG12239_0	Ppp1r16b,Ppp1r16b_pips1,Ppp1r16b_mef48,Ppp1r16b_mef
OG12240_0	Ppp1r18,Ppp1r18_pips1,Ppp1r18_mef48,Ppp1r18_mef
OG12241_0	Ppp1r1a,Ppp1r1a_pips1,Ppp1r1a_mef48,Ppp1r1a_mef
OG12242_0	Ppp1r1b,Ppp1r1b_pips1,Ppp1r1b_mef48,Ppp1r1b_mef
OG12243_0	Ppp1r2,Ppp1r2_pips1,Ppp1r2_mef48,Ppp1r2_mef
OG12244_0	Ppp1r2-ps4,Ppp1r2-ps4_pips1,Ppp1r2-ps4_mef48,Ppp1r2-ps4_mef
OG12245_0	Ppp1r26,Ppp1r26_pips1,Ppp1r26_mef48,Ppp1r26_mef
OG12246_0	Ppp1r35,Ppp1r35_pips1,Ppp1r35_mef48,Ppp1r35_mef
OG12247_0	Ppp1r37,Ppp1r37_pips1,Ppp1r37_mef48,Ppp1r37_mef
OG12248_0	Ppp1r3b,Ppp1r3b_pips1,Ppp1r3b_mef48,Ppp1r3b_mef
OG12249_0	Ppp1r3c,Ppp1r3c_pips1,Ppp1r3c_mef48,Ppp1r3c_mef
OG12250_0	Ppp1r3d,Ppp1r3d_pips1,Ppp1r3d_mef48,Ppp1r3d_mef
OG12251_0	Ppp1r3e,Ppp1r3e_pips1,Ppp1r3e_mef48,Ppp1r3e_mef
OG12252_0	Ppp1r3e.1,Ppp1r3e.1_pips1,Ppp1r3e.1_mef48,Ppp1r3e.1_mef
OG12253_0	Ppp1r3f,Ppp1r3f_pips1,Ppp1r3f_mef48,Ppp1r3f_mef
OG12254_0	Ppp1r7,Ppp1r7_pips1,Ppp1r7_mef48,Ppp1r7_mef
OG12255_0	Ppp1r8,Ppp1r8_pips1,Ppp1r8_mef48,Ppp1r8_mef
OG12256_0	Ppp1r9a,Ppp1r9a_pips1,Ppp1r9a_mef48,Ppp1r9a_mef
OG12257_0	Ppp1r9b,Ppp1r9b_pips1,Ppp1r9b_mef48,Ppp1r9b_mef
OG12258_0	Ppp2ca,Ppp2ca_pips1,Ppp2ca_mef48,Ppp2ca_mef
OG12259_0	Ppp2cb,Ppp2cb_pips1,Ppp2cb_mef48,Ppp2cb_mef
OG12260_0	Ppp2r1a,Ppp2r1a_pips1,Ppp2r1a_mef48,Ppp2r1a_mef
OG12261_0	Ppp2r1b,Ppp2r1b_pips1,Ppp2r1b_mef48,Ppp2r1b_mef
OG12262_0	Ppp2r2a,Ppp2r2a_pips1,Ppp2r2a_mef48,Ppp2r2a_mef
OG12263_0	Ppp2r2c,Ppp2r2c_pips1,Ppp2r2c_mef48,Ppp2r2c_mef
OG12264_0	Ppp2r2d,Ppp2r2d_pips1,Ppp2r2d_mef48,Ppp2r2d_mef
OG12265_0	Ppp2r3a,Ppp2r3a_pips1,Ppp2r3a_mef48,Ppp2r3a_mef
OG12266_0	Ppp2r3c,Ppp2r3c_pips1,Ppp2r3c_mef48,Ppp2r3c_mef
OG12267_0	Ppp2r4,Ppp2r4_pips1,Ppp2r4_mef48,Ppp2r4_mef
OG12268_0	Ppp2r5a,Ppp2r5a_pips1,Ppp2r5a_mef48,Ppp2r5a_mef
OG12269_0	Ppp2r5b,Ppp2r5b_pips1,Ppp2r5b_mef48,Ppp2r5b_mef
OG12270_0	Ppp2r5c,Ppp2r5c_pips1,Ppp2r5c_mef48,Ppp2r5c_mef
OG12271_0	Ppp2r5d,Ppp2r5d_pips1,Ppp2r5d_mef48,Ppp2r5d_mef
OG12272_0	Ppp2r5e,Ppp2r5e_pips1,Ppp2r5e_mef48,Ppp2r5e_mef
OG12273_0	Ppp3ca,Ppp3ca_pips1,Ppp3ca_mef48,Ppp3ca_mef
OG12274_0	Ppp3cb,Ppp3cb_pips1,Ppp3cb_mef48,Ppp3cb_mef
OG12275_0	Ppp3cc,Ppp3cc_pips1,Ppp3cc_mef48,Ppp3cc_mef
OG12276_0	Ppp3r1,Ppp3r1_pips1,Ppp3r1_mef48,Ppp3r1_mef
OG12277_0	Ppp4c,Ppp4c_pips1,Ppp4c_mef48,Ppp4c_mef
OG12278_0	Ppp4r1,Ppp4r1_pips1,Ppp4r1_mef48,Ppp4r1_mef
OG12279_0	Ppp4r1l-ps,Ppp4r1l-ps_pips1,Ppp4r1l-ps_mef48,Ppp4r1l-ps_mef
OG12280_0	Ppp4r2,Ppp4r2_pips1,Ppp4r2_mef48,Ppp4r2_mef
OG12281_0	Ppp4r4,Ppp4r4_pips1,Ppp4r4_mef48,Ppp4r4_mef
OG12282_0	Ppp5c,Ppp5c_pips1,Ppp5c_mef48,Ppp5c_mef
OG12283_0	Ppp6c,Ppp6c_pips1,Ppp6c_mef48,Ppp6c_mef
OG12284_0	Ppp6r1,Ppp6r1_pips1,Ppp6r1_mef48,Ppp6r1_mef
OG12285_0	Ppp6r2,Ppp6r2_pips1,Ppp6r2_mef48,Ppp6r2_mef
OG12286_0	Ppp6r3,Ppp6r3_pips1,Ppp6r3_mef48,Ppp6r3_mef
OG12287_0	Pppde1,Pppde1_pips1,Pppde1_mef48,Pppde1_mef
OG12288_0	Pppde2,Pppde2_pips1,Pppde2_mef48,Pppde2_mef
OG12289_0	Pprc1,Pprc1_pips1,Pprc1_mef48,Pprc1_mef
OG12290_0	Ppt1,Ppt1_pips1,Ppt1_mef48,Ppt1_mef
OG12291_0	Ppt2,Ppt2_pips1,Ppt2_mef48,Ppt2_mef
OG12292_0	Pptc7,Pptc7_pips1,Pptc7_mef48,Pptc7_mef
OG12293_0	Ppwd1,Ppwd1_pips1,Ppwd1_mef48,Ppwd1_mef
OG12294_0	Pqbp1,Pqbp1_pips1,Pqbp1_mef48,Pqbp1_mef
OG12295_0	Pqlc1,Pqlc1_pips1,Pqlc1_mef48,Pqlc1_mef
OG12296_0	Pqlc2,Pqlc2_pips1,Pqlc2_mef48,Pqlc2_mef
OG12297_0	Pqlc3,Pqlc3_pips1,Pqlc3_mef48,Pqlc3_mef
OG12298_0	Praf2,Praf2_pips1,Praf2_mef48,Praf2_mef
OG12299_0	Pramef12,Pramef12_pips1,Pramef12_mef48,Pramef12_mef
OG12300_0	Pramef8,Pramef8_pips1,Pramef8_mef48,Pramef8_mef
OG12301_0	Pramel1,Pramel1_pips1,Pramel1_mef48,Pramel1_mef
OG12302_0	Pramel5,Pramel5_pips1,Pramel5_mef48,Pramel5_mef
OG12303_0	Prc1,Prc1_pips1,Prc1_mef48,Prc1_mef
OG12304_0	Prcc,Prcc_pips1,Prcc_mef48,Prcc_mef
OG12305_0	Prcp,Prcp_pips1,Prcp_mef48,Prcp_mef
OG12306_0	Prdm1,Prdm1_pips1,Prdm1_mef48,Prdm1_mef
OG12307_0	Prdm10,Prdm10_pips1,Prdm10_mef48,Prdm10_mef
OG12308_0	Prdm11,Prdm11_pips1,Prdm11_mef48,Prdm11_mef
OG12309_0	Prdm14,Prdm14_pips1,Prdm14_mef48,Prdm14_mef
OG12310_0	Prdm15,Prdm15_pips1,Prdm15_mef48,Prdm15_mef
OG12311_0	Prdm16,Prdm16_pips1,Prdm16_mef48,Prdm16_mef
OG12312_0	Prdm2,Prdm2_pips1,Prdm2_mef48,Prdm2_mef
OG12313_0	Prdm4,Prdm4_pips1,Prdm4_mef48,Prdm4_mef
OG12314_0	Prdm5,Prdm5_pips1,Prdm5_mef48,Prdm5_mef
OG12315_0	Prdm6,Prdm6_pips1,Prdm6_mef48,Prdm6_mef
OG12316_0	Prdm8,Prdm8_pips1,Prdm8_mef48,Prdm8_mef
OG12317_0	Prdm9,Prdm9_pips1,Prdm9_mef48,Prdm9_mef
OG12318_0	Prdx1,Prdx1_pips1,Prdx1_mef48,Prdx1_mef
OG12319_0	Prdx2,Prdx2_pips1,Prdx2_mef48,Prdx2_mef
OG12320_0	Prdx3,Prdx3_pips1,Prdx3_mef48,Prdx3_mef
OG12321_0	Prdx4,Prdx4_pips1,Prdx4_mef48,Prdx4_mef
OG12322_0	Prdx5,Prdx5_pips1,Prdx5_mef48,Prdx5_mef
OG12323_0	Prdx6,Prdx6_pips1,Prdx6_mef48,Prdx6_mef
OG12324_0	Preb,Preb_pips1,Preb_mef48,Preb_mef
OG12325_0	Prelid1,Prelid1_pips1,Prelid1_mef48,Prelid1_mef
OG12326_0	Prelid2,Prelid2_pips1,Prelid2_mef48,Prelid2_mef
OG12327_0	Prelp,Prelp_pips1,Prelp_mef48,Prelp_mef
OG12328_0	Prep,Prep_pips1,Prep_mef48,Prep_mef
OG12329_0	Prepl,Prepl_pips1,Prepl_mef48,Prepl_mef
OG12330_0	Prex1,Prex1_pips1,Prex1_mef48,Prex1_mef
OG12331_0	Prex2,Prex2_pips1,Prex2_mef48,Prex2_mef
OG12332_0	Prg4,Prg4_pips1,Prg4_mef48,Prg4_mef
OG12333_0	Prickle1,Prickle1_pips1,Prickle1_mef48,Prickle1_mef
OG12334_0	Prickle2,Prickle2_pips1,Prickle2_mef48,Prickle2_mef
OG12335_0	Prickle3,Prickle3_pips1,Prickle3_mef48,Prickle3_mef
OG12336_0	Prickle4,Prickle4_pips1,Prickle4_mef48,Prickle4_mef
OG12337_0	Prim1,Prim1_pips1,Prim1_mef48,Prim1_mef
OG12338_0	Prim2,Prim2_pips1,Prim2_mef48,Prim2_mef
OG12339_0	Prima1,Prima1_pips1,Prima1_mef48,Prima1_mef
OG12340_0	Prkaa1,Prkaa1_pips1,Prkaa1_mef48,Prkaa1_mef
OG12341_0	Prkaa2,Prkaa2_pips1,Prkaa2_mef48,Prkaa2_mef
OG12342_0	Prkab1,Prkab1_pips1,Prkab1_mef48,Prkab1_mef
OG12343_0	Prkab2,Prkab2_pips1,Prkab2_mef48,Prkab2_mef
OG12344_0	Prkaca,Prkaca_pips1,Prkaca_mef48,Prkaca_mef
OG12345_0	Prkacb,Prkacb_pips1,Prkacb_mef48,Prkacb_mef
OG12346_0	Prkag1,Prkag1_pips1,Prkag1_mef48,Prkag1_mef
OG12347_0	Prkag2,Prkag2_pips1,Prkag2_mef48,Prkag2_mef
OG12348_0	Prkar1a,Prkar1a_pips1,Prkar1a_mef48,Prkar1a_mef
OG12349_0	Prkar1b,Prkar1b_pips1,Prkar1b_mef48,Prkar1b_mef
OG12350_0	Prkar2a,Prkar2a_pips1,Prkar2a_mef48,Prkar2a_mef
OG12351_0	Prkar2b,Prkar2b_pips1,Prkar2b_mef48,Prkar2b_mef
OG12352_0	Prkca,Prkca_pips1,Prkca_mef48,Prkca_mef
OG12353_0	Prkcb,Prkcb_pips1,Prkcb_mef48,Prkcb_mef
OG12354_0	Prkcc,Prkcc_pips1,Prkcc_mef48,Prkcc_mef
OG12355_0	Prkcd,Prkcd_pips1,Prkcd_mef48,Prkcd_mef
OG12356_0	Prkcdbp,Prkcdbp_pips1,Prkcdbp_mef48,Prkcdbp_mef
OG12357_0	Prkce,Prkce_pips1,Prkce_mef48,Prkce_mef
OG12358_0	Prkch,Prkch_pips1,Prkch_mef48,Prkch_mef
OG12359_0	Prkci,Prkci_pips1,Prkci_mef48,Prkci_mef
OG12360_0	Prkcq,Prkcq_pips1,Prkcq_mef48,Prkcq_mef
OG12361_0	Prkcsh,Prkcsh_pips1,Prkcsh_mef48,Prkcsh_mef
OG12362_0	Prkcz,Prkcz_pips1,Prkcz_mef48,Prkcz_mef
OG12363_0	Prkd1,Prkd1_pips1,Prkd1_mef48,Prkd1_mef
OG12364_0	Prkd2,Prkd2_pips1,Prkd2_mef48,Prkd2_mef
OG12365_0	Prkd3,Prkd3_pips1,Prkd3_mef48,Prkd3_mef
OG12366_0	Prkdc,Prkdc_pips1,Prkdc_mef48,Prkdc_mef
OG12367_0	Prkg1,Prkg1_pips1,Prkg1_mef48,Prkg1_mef
OG12368_0	Prkg2,Prkg2_pips1,Prkg2_mef48,Prkg2_mef
OG12369_0	Prkra,Prkra_pips1,Prkra_mef48,Prkra_mef
OG12370_0	Prkrip1,Prkrip1_pips1,Prkrip1_mef48,Prkrip1_mef
OG12371_0	Prkrir,Prkrir_pips1,Prkrir_mef48,Prkrir_mef
OG12372_0	Prkx,Prkx_pips1,Prkx_mef48,Prkx_mef
OG12373_0	Prl2c2,Prl2c2_pips1,Prl2c2_mef48,Prl2c2_mef
OG12374_0	Prl2c3,Prl2c3_pips1,Prl2c3_mef48,Prl2c3_mef
OG12375_0	Prl8a1,Prl8a1_pips1,Prl8a1_mef48,Prl8a1_mef
OG12376_0	Prlr,Prlr_pips1,Prlr_mef48,Prlr_mef
OG12377_0	Prmt1,Prmt1_pips1,Prmt1_mef48,Prmt1_mef
OG12378_0	Prmt10,Prmt10_pips1,Prmt10_mef48,Prmt10_mef
OG12379_0	Prmt2,Prmt2_pips1,Prmt2_mef48,Prmt2_mef
OG12380_0	Prmt3,Prmt3_pips1,Prmt3_mef48,Prmt3_mef
OG12381_0	Prmt5,Prmt5_pips1,Prmt5_mef48,Prmt5_mef
OG12382_0	Prmt6,Prmt6_pips1,Prmt6_mef48,Prmt6_mef
